QuestID;InterviewDate;InterviewLengthSec;InterviewStatus;AgeBands;Region;BA01R_KA_1;BA02R_271_PL;BA02R_272_PL;BA02R_273_PL;BA02R_274_PL;BA02R_279_PL;BA02R_280_PL;BA02R_282_PL;BA02R_283_PL;BA02R_284_PL;BA02R_285_PL;SU01R;NPS01R
1137;03.04.2020;164;1;2;901;0;0;1;1;1;0;0;0;1;0;0;542;6
1138;07.04.2020;282;1;5;901;0;0;1;1;1;1;1;1;1;0;0;543;2
1139;07.04.2020;197;1;4;907;0;1;1;1;1;0;0;1;1;0;0;543;4
1140;25.04.2020;267;1;2;907;0;1;1;1;1;1;1;1;1;0;1;541;4
1141;12.04.2020;280;1;3;912;0;0;1;1;1;1;1;1;1;0;0;542;3
1142;15.04.2020;4943;1;2;912;0;0;1;1;0;0;0;1;0;0;0;542;7
1143;03.04.2020;369;1;2;909;0;1;0;1;0;0;0;1;1;0;0;544;8
1144;15.04.2020;396;1;2;909;0;0;1;1;1;1;0;0;1;0;0;543;7
1145;02.04.2020;198;1;2;902;0;0;1;0;1;0;0;1;1;0;0;544;0
1146;07.04.2020;129;1;3;904;0;0;1;1;0;0;0;1;1;0;0;553;8
1147;24.04.2020;139;1;2;907;0;1;1;1;1;0;1;1;0;0;0;541;1
1148;03.04.2020;193;1;2;913;0;1;1;1;1;0;0;1;1;0;0;543;9
1149;10.04.2020;500;1;2;906;0;1;1;1;1;1;1;1;1;0;1;542;1
1150;13.04.2020;290;1;5;903;0;0;1;1;1;1;1;1;1;0;0;553;3
1151;30.04.2020;348;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;6
1152;04.04.2020;605;1;5;912;0;0;1;1;1;0;0;1;0;1;0;542;5
1153;21.04.2020;290;1;3;905;0;1;1;1;1;1;1;1;1;0;0;544;1
1154;08.04.2020;221;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;0
1155;10.04.2020;254;1;4;910;1;0;0;1;0;0;0;0;1;0;0;543;5
1156;11.04.2020;191;1;2;901;0;0;1;1;0;1;1;1;1;0;0;542;9
1157;03.04.2020;262;1;1;915;0;0;0;0;0;0;0;1;0;0;0;552;2
1158;27.04.2020;408;1;3;907;0;1;1;1;0;0;1;1;1;0;1;541;0
1159;26.04.2020;213;1;4;916;0;1;1;1;1;0;0;1;1;0;0;544;2
1160;03.04.2020;369;1;2;906;0;0;1;0;0;0;0;1;1;0;0;542;9
1161;08.04.2020;293;1;5;903;0;0;0;1;1;0;1;0;1;0;0;544;9
1162;03.04.2020;149;1;1;906;0;0;0;0;0;0;1;0;0;0;0;550;7
1163;10.04.2020;319;1;5;910;0;0;1;1;1;0;1;1;1;0;0;543;5
1164;02.04.2020;466;1;1;914;0;0;1;1;1;1;1;1;1;0;0;552;7
1165;14.04.2020;129;1;3;907;0;1;1;1;0;0;0;0;1;0;0;541;5
1166;05.04.2020;470;1;5;907;0;1;0;0;0;0;0;0;1;0;0;541;8
1167;15.04.2020;231;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;0
1168;03.04.2020;476;1;1;906;0;0;1;1;1;0;0;1;1;0;0;543;3
1169;17.04.2020;222;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;7
1170;05.04.2020;181;1;5;907;0;1;1;0;1;1;1;1;1;0;0;541;1
1171;13.04.2020;209;1;2;903;0;1;1;1;1;1;1;1;1;1;1;543;4
1172;10.04.2020;226;1;5;907;0;0;1;1;1;0;0;0;1;0;0;543;8
1173;20.04.2020;402;1;3;907;0;1;1;1;1;1;1;1;1;1;1;541;7
1174;11.04.2020;370;1;3;907;0;1;1;1;1;1;1;1;1;0;1;543;2
1175;08.04.2020;419;1;5;913;0;0;1;1;0;0;0;0;0;0;0;543;3
1176;06.04.2020;421;1;5;904;0;0;1;1;1;1;1;1;1;0;0;543;9
1177;30.04.2020;275;1;3;907;0;1;1;1;1;0;1;1;1;0;1;541;0
1178;10.04.2020;213;1;3;903;0;1;1;1;1;0;0;1;0;0;0;543;3
1179;02.04.2020;740;1;5;912;0;1;1;1;1;0;1;1;1;0;0;542;5
1180;02.04.2020;248;1;1;906;0;0;1;1;1;0;1;1;1;0;0;542;9
1181;04.04.2020;410;1;5;913;0;0;0;1;1;0;0;1;1;0;0;543;0
1182;08.04.2020;385;1;5;916;0;0;1;1;0;0;0;1;1;0;0;552;1
1183;04.04.2020;262;1;5;907;0;1;1;0;1;0;0;0;1;0;0;541;1
1184;09.04.2020;247;1;2;907;0;0;1;1;1;1;1;1;1;0;0;543;4
1185;22.04.2020;250;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;0
1186;02.04.2020;546;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;5
1187;16.04.2020;907;1;4;902;0;1;1;1;1;1;1;1;1;1;1;552;7
1188;12.04.2020;230;1;4;901;0;0;1;1;0;1;1;1;0;0;0;542;8
1189;05.04.2020;1448;1;5;905;0;1;1;1;1;1;1;1;1;1;1;544;3
1190;02.04.2020;309;1;1;912;0;0;1;1;1;0;1;1;1;0;0;542;5
1191;17.04.2020;832;1;5;907;0;1;1;0;0;0;0;1;1;0;0;541;5
1192;06.04.2020;808;1;5;903;0;0;0;1;0;0;1;0;0;0;0;543;0
1193;14.05.2020;358;1;2;911;0;0;1;0;1;1;1;1;0;0;0;552;1
1194;14.05.2020;327;1;2;902;0;0;1;1;1;1;1;1;0;0;0;552;3
1195;17.05.2020;319;1;3;914;0;1;1;1;1;1;1;1;1;1;1;543;3
1196;05.05.2020;624;1;5;915;0;0;1;0;1;0;0;1;1;0;0;542;9
1197;09.05.2020;133;1;3;903;1;0;0;1;0;0;0;0;0;0;0;550;6
1198;10.05.2020;150;1;3;913;0;0;0;1;0;0;0;0;0;0;0;543;9
1199;07.05.2020;475;1;5;908;0;0;1;1;1;0;0;1;0;0;0;542;6
1200;07.05.2020;605;1;5;906;0;0;1;0;0;0;0;1;1;0;0;542;8
1201;14.05.2020;426;1;4;907;0;1;1;1;1;0;0;0;1;0;0;541;0
1202;10.05.2020;525;1;5;904;1;0;0;0;0;0;1;0;1;0;0;553;9
1203;08.05.2020;245;1;3;907;0;1;1;1;1;0;1;1;1;0;0;541;1
1204;04.05.2020;317;1;5;916;0;0;1;1;1;0;1;1;0;0;0;550;8
1205;14.05.2020;287;1;3;907;0;1;1;1;1;0;1;1;1;0;0;541;2
1206;10.05.2020;252;1;3;905;0;0;1;1;1;0;0;1;1;0;0;544;9
1207;05.05.2020;600;1;5;908;0;0;1;0;1;0;0;1;1;0;0;542;2
1208;19.05.2020;646;1;5;907;0;1;1;1;1;0;0;1;1;0;0;541;3
1209;05.05.2020;496;1;5;912;0;0;1;1;1;0;0;1;0;0;0;542;2
1210;04.05.2020;341;1;5;911;0;0;1;1;1;0;0;1;1;0;0;552;6
1211;28.05.2020;455;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;4
1212;13.05.2020;293;1;4;909;0;0;1;1;1;1;1;1;1;0;0;543;9
1213;05.05.2020;411;1;5;903;0;0;1;1;1;0;0;1;0;0;0;543;7
1214;10.05.2020;203;1;3;902;0;0;1;1;1;0;1;1;1;0;0;552;8
1215;10.05.2020;208;1;2;907;0;1;1;1;1;0;0;1;1;0;0;553;8
1216;12.05.2020;345;1;4;912;0;0;1;0;1;1;1;1;1;0;0;542;8
1217;20.05.2020;385;1;2;916;0;1;1;1;1;1;1;1;1;0;0;552;7
1218;05.05.2020;672;1;5;906;0;0;1;1;1;0;0;1;0;0;0;542;0
1219;13.05.2020;406;1;3;911;0;1;1;1;1;1;1;1;1;1;1;552;4
1220;16.05.2020;564;1;2;907;0;1;1;1;0;0;1;1;1;0;0;541;4
1221;10.05.2020;34731;1;2;903;0;0;1;1;1;0;1;0;1;1;1;552;8
1222;05.05.2020;545;1;2;907;0;1;0;1;0;0;1;1;1;0;0;550;8
1223;11.05.2020;347;1;3;912;0;1;1;1;1;1;1;1;1;1;1;552;0
1224;22.05.2020;263;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;1
1225;28.05.2020;566;1;2;916;0;1;1;1;1;0;0;1;0;0;0;541;2
1226;10.05.2020;4629;1;2;907;0;1;1;1;1;1;1;1;1;0;0;552;9
1227;17.05.2020;356;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;1
1228;21.05.2020;252;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;8
1229;10.05.2020;356;1;2;907;0;1;1;1;1;1;1;1;1;0;0;552;1
1230;04.05.2020;509;1;1;912;0;0;1;1;1;1;1;1;0;0;0;542;0
1231;04.05.2020;226;1;5;907;0;1;1;1;1;0;0;1;0;0;0;541;9
1232;20.05.2020;127;1;3;907;0;1;1;1;1;1;1;1;1;1;0;541;3
1233;08.05.2020;174;1;5;911;0;0;0;0;1;0;0;1;0;0;0;552;5
1234;10.05.2020;297;1;2;912;0;0;1;1;1;1;0;1;1;0;0;542;2
1235;31.05.2020;603;1;3;907;0;1;1;1;1;1;0;1;1;0;1;541;0
1236;08.05.2020;164;1;5;911;0;0;0;0;0;0;0;1;0;0;0;552;8
1237;05.05.2020;271;1;1;901;0;0;1;0;0;0;0;1;1;0;0;542;7
1238;05.05.2020;378;1;5;911;0;0;1;0;1;0;0;1;0;0;0;552;2
1239;25.05.2020;634;1;4;902;0;1;1;1;1;1;1;1;1;0;1;544;6
1240;10.05.2020;660;1;4;907;0;1;0;1;1;0;1;1;1;0;0;541;5
1241;06.05.2020;294;1;5;912;0;0;1;0;0;0;0;0;0;0;0;542;7
1242;08.05.2020;1832;1;4;907;0;1;0;0;1;0;1;0;1;0;0;541;6
1243;13.05.2020;350;1;4;908;1;0;0;0;0;0;0;0;1;0;0;553;2
1244;07.05.2020;1253;1;5;914;0;0;1;0;0;0;1;1;0;0;0;552;6
1245;04.05.2020;953;1;5;916;0;0;1;0;1;0;0;1;1;0;0;552;7
1246;14.05.2020;263;1;5;907;1;1;0;0;1;0;0;0;0;0;0;541;9
1247;05.05.2020;572;1;5;911;0;0;1;1;1;1;1;1;1;0;0;552;4
1248;07.05.2020;206;1;1;907;1;0;0;1;0;1;1;1;0;0;1;550;3
1249;09.05.2020;254;1;5;906;0;0;1;1;1;1;1;1;1;0;0;542;2
1250;07.05.2020;591;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;3
1251;10.05.2020;564;1;4;907;0;1;1;1;1;0;1;1;0;0;0;541;3
1252;10.05.2020;247;1;3;904;0;0;0;0;1;0;1;0;1;0;0;553;5
1253;07.05.2020;348;1;5;903;0;0;0;1;0;0;0;0;1;0;0;553;0
1254;13.05.2020;236;1;3;909;0;0;0;0;1;0;0;0;0;0;0;544;7
1255;10.05.2020;2047;1;3;915;0;0;1;0;1;0;0;0;0;0;0;544;5
1256;14.05.2020;193;1;2;912;0;0;1;1;1;1;1;1;1;1;0;542;6
1257;05.05.2020;352;1;5;911;0;0;1;0;1;0;0;1;1;0;0;552;6
1258;04.05.2020;679;1;5;915;0;0;1;1;1;1;1;1;1;0;0;544;3
1259;18.05.2020;206;1;3;916;0;1;1;1;1;1;1;1;1;0;0;544;7
1260;10.05.2020;155;1;3;911;0;0;0;1;0;0;0;1;1;0;0;552;2
1261;04.05.2020;315;1;1;907;0;1;1;1;0;0;1;1;1;0;0;541;8
1262;06.05.2020;557;1;5;907;0;1;1;1;1;0;1;1;1;0;0;541;8
1263;04.05.2020;293;1;1;913;0;0;0;1;0;0;1;1;0;0;0;543;2
1264;20.05.2020;417;1;5;907;0;1;1;1;1;0;0;1;0;0;0;541;7
1265;13.05.2020;207;1;2;902;0;0;1;1;1;0;0;1;1;0;0;543;6
1266;05.05.2020;602;1;5;908;0;0;1;0;0;0;0;0;1;0;0;542;1
1267;28.05.2020;386;1;5;903;0;1;1;1;1;1;1;1;1;0;0;543;1
1268;06.05.2020;570;1;5;906;1;0;1;1;1;0;0;1;1;0;0;542;6
1269;08.05.2020;409;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;2
1270;15.05.2020;386;1;3;914;0;0;1;1;1;0;0;1;1;0;1;552;0
1271;05.05.2020;420;1;5;906;0;0;1;1;1;1;1;1;1;0;0;542;8
1272;04.05.2020;7012;1;5;907;0;0;0;1;0;0;0;0;1;0;0;543;6
1273;30.05.2020;266;1;3;907;0;1;1;1;0;0;1;1;1;0;0;541;0
1274;05.05.2020;215;1;1;901;0;0;0;1;1;1;1;1;1;0;0;552;0
1275;05.05.2020;525;1;5;907;0;0;1;1;1;0;0;0;1;0;0;543;0
1276;13.05.2020;566;1;3;907;0;1;1;1;1;1;1;1;1;1;1;541;2
1277;31.05.2020;109;1;3;901;0;1;1;1;1;1;1;1;1;1;1;541;7
1278;07.05.2020;584;1;5;906;0;0;1;1;1;0;1;1;1;0;0;542;8
1279;13.05.2020;192;1;4;915;0;0;1;1;1;0;0;1;1;0;0;552;9
1280;09.05.2020;522;1;5;914;0;1;1;1;1;1;1;1;1;0;0;552;2
1281;04.05.2020;340;1;5;903;0;0;1;1;1;0;1;1;0;1;0;543;0
1282;04.05.2020;368;1;2;906;0;0;1;1;0;0;0;1;1;0;0;542;5
1283;09.05.2020;151;1;5;915;0;0;1;0;1;0;0;0;0;0;0;544;7
1284;08.05.2020;500;1;3;907;0;1;1;1;1;1;1;1;1;0;1;541;8
1285;09.05.2020;194;1;3;907;0;1;1;1;1;1;1;1;1;0;1;541;7
1286;20.05.2020;820;1;2;903;0;1;1;1;1;1;1;1;1;0;0;552;3
1287;09.05.2020;244;1;2;907;0;1;1;1;1;0;0;1;1;0;1;541;5
1288;14.05.2020;162;1;3;902;0;0;1;1;1;0;0;1;1;0;0;544;3
1289;06.05.2020;550;1;1;904;0;1;1;1;1;0;0;1;1;1;0;543;9
1290;08.05.2020;287;1;5;907;0;0;0;1;1;0;0;1;1;0;0;552;2
1291;10.05.2020;280;1;3;903;0;1;1;1;1;1;1;1;1;0;0;543;3
1292;12.05.2020;526;1;4;916;0;0;0;1;1;0;1;0;1;0;0;544;0
1293;07.05.2020;162;1;5;916;0;0;0;0;1;0;0;0;0;0;0;544;7
1294;13.05.2020;307;1;2;907;0;1;0;1;1;0;0;1;1;0;0;552;0
1295;21.05.2020;124;1;3;907;0;1;1;1;1;1;1;1;1;1;0;541;8
1296;27.05.2020;333;1;4;915;0;1;1;1;1;0;0;1;1;0;0;544;9
1297;21.05.2020;599;1;3;907;0;1;0;1;0;0;0;0;1;0;0;541;9
1298;10.05.2020;540;1;3;906;0;1;1;1;1;0;0;1;1;1;0;542;1
1299;09.05.2020;188;1;5;913;0;0;0;1;1;0;0;0;1;0;0;543;5
1300;26.05.2020;529;1;4;907;0;1;1;1;1;0;0;1;1;1;1;541;9
1301;13.05.2020;121;1;3;907;0;1;1;1;1;0;0;1;0;0;0;541;2
1302;07.05.2020;1046;1;5;915;0;0;1;1;1;0;0;1;1;0;0;544;9
1303;16.05.2020;1132;1;4;907;0;1;1;1;1;1;1;1;1;1;1;553;8
1304;31.05.2020;142;1;3;907;0;1;1;0;1;0;1;1;1;0;0;541;8
1305;04.05.2020;334;1;5;912;0;0;1;0;0;0;0;0;0;0;0;542;3
1306;04.05.2020;229;1;4;915;0;0;1;1;1;0;0;1;1;0;0;544;2
1307;10.05.2020;511;1;3;904;0;1;1;1;1;1;0;1;1;0;0;553;1
1308;29.05.2020;789;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;7
1309;07.05.2020;403;1;5;907;0;0;1;1;1;0;0;1;0;0;0;552;4
1310;06.05.2020;749;1;1;907;0;0;1;1;1;1;1;1;1;0;0;543;4
1311;24.05.2020;680;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;1
1312;10.05.2020;475;1;3;913;0;0;1;1;1;1;1;1;1;0;0;542;1
1313;10.05.2020;290;1;3;904;0;0;1;1;1;0;1;1;1;0;0;543;3
1314;11.05.2020;372;1;4;902;0;0;1;1;1;1;1;1;1;0;0;544;5
1315;05.05.2020;310;1;5;914;0;0;1;1;1;0;0;1;1;0;0;552;5
1316;09.05.2020;649;1;5;909;0;1;1;1;1;1;0;1;1;0;0;543;8
1317;15.05.2020;244;1;3;910;0;0;0;1;0;1;0;0;0;0;0;543;0
1318;06.05.2020;609;1;5;908;0;0;1;1;1;1;1;0;1;0;0;542;3
1319;04.05.2020;440;1;1;907;0;0;0;1;1;1;1;1;1;0;0;553;5
1320;29.05.2020;266;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;1
1321;13.05.2020;846;1;4;912;0;1;1;1;1;0;0;1;1;0;0;542;2
1322;08.05.2020;402;1;5;913;0;0;1;1;1;0;1;1;1;0;0;543;2
1323;11.05.2020;505;1;2;901;1;0;1;0;0;0;0;1;1;0;0;553;1
1324;12.05.2020;391;1;5;909;0;0;1;0;1;0;0;1;1;0;0;543;3
1325;04.05.2020;298;1;5;907;0;1;0;0;1;0;0;0;0;0;0;541;6
1326;09.05.2020;153;1;4;907;1;1;1;1;1;1;1;1;1;1;1;541;0
1327;29.05.2020;130;1;2;915;0;1;1;1;1;1;1;1;1;0;0;541;9
1328;10.05.2020;1024;1;3;912;0;1;1;1;1;1;1;1;1;1;1;542;7
1329;29.05.2020;544;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;0
1330;06.05.2020;325;1;5;915;0;0;1;0;1;0;0;0;0;0;0;544;0
1331;04.05.2020;259;1;2;916;0;0;1;1;1;0;0;1;1;0;0;544;4
1332;04.05.2020;344;1;5;903;0;0;1;1;1;1;0;1;1;0;0;543;1
1333;10.05.2020;275;1;3;906;0;0;1;1;1;0;0;1;0;0;0;542;7
1334;10.05.2020;187;1;2;901;0;0;1;1;1;1;1;1;1;1;1;542;0
1335;20.05.2020;273;1;2;907;0;1;1;1;1;1;1;1;0;1;0;541;0
1336;08.05.2020;450;1;4;912;0;0;1;1;1;0;0;0;0;0;0;542;2
1337;09.05.2020;310;1;4;907;0;1;0;1;1;0;0;0;1;0;0;541;2
1338;25.05.2020;280;1;3;907;0;1;1;1;1;1;0;1;1;0;0;541;7
1339;13.05.2020;269;1;4;912;0;0;1;1;1;0;0;1;1;0;0;553;4
1340;06.05.2020;315;1;1;907;1;0;1;1;0;1;0;1;0;0;0;543;2
1341;05.05.2020;1015;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;8
1342;06.05.2020;608;1;5;916;0;0;1;0;1;0;1;1;1;0;0;550;7
1343;12.05.2020;319;1;4;909;0;0;1;1;1;0;0;1;1;0;0;543;0
1344;23.05.2020;730;1;2;907;0;1;1;1;1;0;1;1;0;0;0;541;1
1345;26.05.2020;676;1;2;907;0;1;1;1;0;0;1;1;1;0;0;541;5
1346;24.05.2020;136;1;3;911;0;1;1;1;1;1;1;1;1;1;0;541;7
1347;21.05.2020;483;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;0
1348;07.05.2020;120;1;5;915;1;0;0;0;1;0;1;0;0;0;0;544;7
1349;04.05.2020;468;1;1;907;0;1;0;1;1;0;0;1;1;1;0;543;3
1350;31.05.2020;234;1;4;907;0;1;1;1;1;0;1;1;1;0;0;541;3
1351;13.05.2020;251;1;2;915;0;0;1;1;1;1;1;1;1;1;0;552;0
1352;05.05.2020;411;1;5;915;0;1;1;1;1;0;0;1;1;0;0;544;3
1353;13.05.2020;142;1;2;907;0;1;1;0;1;0;0;0;0;0;0;541;6
1354;09.05.2020;495;1;5;905;0;1;1;1;1;1;1;1;1;0;0;544;4
1355;09.05.2020;598;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;4
1356;18.05.2020;290;1;4;907;0;1;1;1;0;0;0;1;0;0;0;541;3
1357;06.05.2020;475;1;5;908;0;0;1;1;1;1;0;1;1;0;0;542;7
1358;26.05.2020;146;1;4;907;0;1;1;0;0;0;1;0;0;0;0;541;7
1359;04.05.2020;587;1;1;905;0;0;1;1;1;1;1;1;1;0;0;544;5
1360;05.05.2020;550;1;5;903;0;0;0;1;1;0;0;1;1;0;0;553;2
1361;16.05.2020;231;1;1;907;0;1;1;1;0;0;1;0;1;0;0;541;0
1362;04.05.2020;730;1;5;915;0;1;1;1;1;1;1;1;1;1;0;543;7
1363;08.05.2020;1549;1;5;908;0;0;1;1;1;0;1;1;1;0;0;542;0
1364;13.05.2020;114;1;2;903;0;1;0;0;1;1;0;0;1;0;0;543;9
1365;12.05.2020;537;1;3;907;0;1;1;1;1;0;0;1;1;0;1;541;9
1366;13.05.2020;659;1;3;901;0;1;1;1;1;1;1;1;1;1;1;552;9
1367;26.05.2020;545;1;3;916;0;1;1;1;1;0;0;1;1;0;0;544;0
1368;15.05.2020;361;1;4;907;0;1;1;1;1;1;1;1;1;1;1;541;3
1369;09.05.2020;337;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;4
1370;24.05.2020;207;1;3;906;0;1;1;1;1;0;0;1;1;0;0;543;2
1371;06.05.2020;414;1;5;911;0;0;1;1;1;1;1;1;1;0;0;552;9
1372;11.05.2020;207;1;3;913;0;0;1;1;1;1;1;1;1;0;1;543;5
1373;05.05.2020;326;1;5;904;0;0;1;0;1;0;0;0;1;0;0;543;1
1374;04.05.2020;295;1;5;910;0;0;1;1;0;0;0;1;1;0;0;543;1
1375;04.05.2020;493;1;5;915;0;0;1;0;1;0;0;1;1;0;0;544;8
1376;08.05.2020;1068;1;5;911;0;0;1;1;1;1;1;1;1;0;0;552;4
1377;10.05.2020;226;1;4;909;0;0;1;1;1;0;1;1;1;1;0;543;5
1378;10.05.2020;276;1;3;907;0;0;1;1;1;0;0;1;1;0;0;544;6
1379;04.05.2020;543;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;4
1380;10.05.2020;325;1;2;915;0;0;1;1;1;1;0;1;1;0;0;544;2
1381;10.05.2020;997;1;5;907;0;0;1;1;1;1;0;1;1;1;0;543;6
1382;28.05.2020;972;1;5;907;0;1;1;1;1;1;1;1;0;0;0;541;6
1383;04.05.2020;674;1;1;914;0;1;1;1;1;0;0;1;0;0;0;544;9
1384;14.05.2020;380;1;4;907;0;1;1;1;1;1;0;1;0;0;0;541;4
1385;31.05.2020;1076;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;2
1386;12.05.2020;688;1;2;907;0;1;1;1;0;0;1;1;1;0;0;541;3
1387;04.05.2020;466;1;2;909;0;1;1;1;1;1;1;1;1;0;0;543;5
1388;04.05.2020;586;1;5;901;0;1;1;1;1;0;1;1;1;0;0;542;0
1389;08.05.2020;390;1;5;912;0;0;1;0;0;0;0;0;1;0;0;542;0
1390;06.05.2020;650;1;1;911;0;1;1;1;1;1;1;1;1;1;1;544;8
1391;06.05.2020;604;1;5;903;0;0;1;1;1;0;0;1;0;0;0;543;3
1392;12.05.2020;494;1;4;909;0;0;1;1;1;1;1;1;1;0;0;543;8
1393;11.05.2020;485;1;2;916;0;0;1;1;1;1;1;1;0;1;0;544;1
1394;05.05.2020;267;1;1;906;0;0;1;1;0;0;1;1;1;0;0;542;8
1395;14.05.2020;694;1;3;907;0;1;1;1;1;0;0;1;1;0;1;541;2
1396;13.05.2020;576;1;2;906;0;1;1;1;1;1;1;1;1;0;0;542;7
1397;04.05.2020;530;1;1;901;0;0;1;1;1;0;1;1;1;0;1;542;8
1398;10.05.2020;453;1;3;903;0;0;1;1;0;1;0;1;1;0;0;553;8
1399;04.05.2020;545;1;5;904;0;0;1;1;1;0;1;1;1;0;0;543;9
1400;05.05.2020;371;1;4;902;0;0;1;1;1;1;1;1;1;0;0;544;1
1401;17.05.2020;1013;1;2;907;0;1;1;1;1;0;1;0;1;0;0;541;7
1402;10.05.2020;400;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;5
1403;16.05.2020;470;1;2;907;0;1;1;1;1;0;0;1;1;0;1;541;5
1404;26.05.2020;645;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;2
1405;15.05.2020;671;1;3;907;0;1;1;1;1;0;0;1;1;0;1;541;5
1406;10.05.2020;923;1;2;907;0;1;1;1;1;0;1;0;1;0;0;541;2
1407;14.05.2020;641;1;2;907;0;1;1;1;1;0;0;1;1;0;1;541;7
1408;21.05.2020;364;1;2;907;0;1;1;1;1;0;1;0;1;0;0;541;0
1409;10.05.2020;468;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;0
1410;11.05.2020;775;1;2;907;0;1;0;1;1;0;0;1;1;0;0;541;9
1411;18.05.2020;913;1;2;907;0;1;1;1;1;0;0;0;1;0;0;541;7
1412;14.05.2020;837;1;2;907;0;1;1;1;0;0;1;0;1;0;0;541;8
1413;22.05.2020;859;1;2;907;0;1;1;1;0;0;1;1;1;0;0;541;8
1414;23.05.2020;797;1;2;907;0;1;1;1;0;0;1;0;1;0;0;541;2
1415;29.05.2020;674;1;2;907;0;1;1;1;1;0;1;1;0;0;0;541;3
1416;20.05.2020;523;1;2;907;0;1;1;1;1;0;1;0;1;0;0;541;4
1417;26.05.2020;658;1;2;907;0;1;0;1;1;0;0;1;1;0;0;541;7
1418;29.05.2020;1014;1;2;907;0;1;1;1;1;0;1;0;0;0;0;541;7
1419;22.05.2020;936;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;9
1420;19.05.2020;960;1;2;907;0;1;1;1;1;0;1;1;0;0;0;541;1
1421;10.05.2020;397;1;3;907;0;1;1;1;1;1;1;1;1;0;0;541;4
1422;10.05.2020;330;1;3;901;0;0;1;1;1;0;0;1;1;0;0;542;9
1423;10.05.2020;359;1;3;903;0;0;1;1;0;0;0;1;1;0;0;543;2
1424;24.05.2020;206;1;3;907;0;1;1;1;1;1;1;1;1;0;1;541;6
1425;18.05.2020;240;1;1;907;1;1;1;0;1;0;0;0;1;0;0;541;8
1426;26.05.2020;332;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;5
1427;13.05.2020;267;1;4;910;0;1;1;1;1;1;1;1;1;1;1;543;9
1428;22.05.2020;194;1;2;914;0;1;1;1;1;1;0;1;1;1;0;541;7
1429;29.05.2020;313;1;3;901;0;1;1;0;1;0;0;0;0;0;0;541;0
1430;04.05.2020;1410;1;4;902;0;0;1;1;1;1;1;1;1;0;0;542;6
1431;16.05.2020;390;1;2;907;0;1;0;1;1;1;1;1;1;0;0;541;7
1432;12.05.2020;561;1;3;912;0;1;1;1;1;0;1;1;1;1;0;542;7
1433;24.05.2020;1442;1;2;912;0;1;1;1;1;1;1;1;1;1;1;542;7
1434;15.05.2020;198;1;4;915;0;0;1;1;1;0;0;1;1;0;0;544;3
1435;28.05.2020;794;1;4;907;0;1;1;1;1;0;0;1;1;1;1;541;7
1436;29.05.2020;900;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;9
1437;06.05.2020;190;1;5;915;0;0;0;0;1;0;0;1;1;0;0;552;7
1438;04.05.2020;242;1;1;910;0;1;1;1;1;0;0;1;1;1;1;543;9
1439;09.05.2020;252;1;5;911;0;0;1;0;1;0;0;1;0;0;0;552;4
1440;07.05.2020;453;1;2;912;0;0;1;1;0;0;0;1;0;0;0;542;8
1441;04.05.2020;659;1;4;907;0;0;1;1;0;0;0;1;1;0;0;553;4
1442;16.05.2020;524;1;2;907;0;1;1;1;1;0;0;1;1;0;1;541;2
1443;08.05.2020;1696;1;5;909;0;0;0;1;0;1;0;1;1;0;0;543;8
1444;10.05.2020;133;1;4;907;0;1;0;0;0;0;0;0;0;0;0;541;4
1445;10.05.2020;292;1;2;901;0;1;1;1;1;0;0;1;1;0;0;542;4
1446;06.05.2020;401;1;2;906;0;0;1;1;1;0;0;1;1;1;0;553;6
1447;23.05.2020;287;1;3;910;0;1;1;1;1;1;0;1;1;0;0;541;9
1448;08.05.2020;231;1;5;908;0;0;1;0;0;0;1;1;0;0;0;542;7
1449;11.05.2020;169;1;3;914;0;0;1;1;0;1;1;1;0;0;0;552;8
1450;13.05.2020;183;1;4;912;0;0;1;1;0;0;1;1;1;0;0;542;3
